Country Name;Short Name;year;Record;Built-up Land;Cropland;Fishing Grounds;Forest Products;Grazing Land;Total;Data Quality Score;isoa2
France;France;1972;BiocapPerCap;0,107804998;1,07652066;0,143550709;1,124784373;0,240930172;2,693590911;3A;FR
France;France;1973;BiocapPerCap;0,110431018;1,09672371;0,141378746;1,121970998;0,235717439;2,706221911;3A;FR
France;France;1974;BiocapPerCap;0,105346299;1,047784368;0,140692483;1,111186533;0,232177309;2,637186992;3A;FR
France;France;1975;BiocapPerCap;0,094924636;0,941051745;0,139655225;1,102188779;0,228494726;2,506315111;3A;FR
France;France;1976;BiocapPerCap;0,086445676;0,842725954;0,138738645;1,095625426;0,224861808;2,388397509;3A;FR
France;France;1977;BiocapPerCap;0,099466952;0,970364192;0,138813762;1,090831328;0,22241929;2,521895524;3A;FR
France;France;1978;BiocapPerCap;0,109280101;1,070914971;0,138565233;1,084786248;0,221026383;2,624572935;3A;FR
France;France;1979;BiocapPerCap;0,111236311;1,082387752;0,138356634;1,081316787;0,219794931;2,633092415;3A;FR
France;France;1980;BiocapPerCap;0,121409536;1,172438747;0,137847249;1,077043522;0,218310452;2,727049506;3A;FR
France;France;1981;BiocapPerCap;0,117239772;1,129915086;0,137536494;1,071513427;0,21687125;2,673076028;3A;FR
France;France;1982;BiocapPerCap;0,123797971;1,194028989;0,136163126;1,066986278;0,213006489;2,733982854;3A;FR
France;France;1983;BiocapPerCap;0,116859498;1,121590408;0,135152597;1,063020469;0,210328634;2,646951607;3A;FR
France;France;1984;BiocapPerCap;0,144328522;1,386118733;0,133581552;1,057504269;0,205894223;2,927427298;3A;FR
France;France;1985;BiocapPerCap;0,143351085;1,375963172;0,13217298;1,05092222;0,201851318;2,904260775;3A;FR
France;France;1986;BiocapPerCap;0,129857682;1,243182793;0,130535924;1,047385529;0,198138106;2,749100034;3A;FR
France;France;1987;BiocapPerCap;0,14634703;1,404050393;0,129645878;1,041366065;0,194613864;2,91602323;3A;FR
France;France;1988;BiocapPerCap;0,15217253;1,420717015;0,128651155;1,042006705;0,19084823;2,934395634;3A;FR
France;France;1989;BiocapPerCap;0,15416711;1,421897202;0,127793667;1,036320066;0,189773407;2,929951453;3A;FR
France;France;1990;BiocapPerCap;0,153375881;1,411802156;0,127361997;1,028087937;0,18660123;2,907229202;3A;FR
France;France;1991;BiocapPerCap;0,162517907;1,489251015;0,126549137;1,023819887;0,185277207;2,987415152;3A;FR
France;France;1992;BiocapPerCap;0,157534189;1,437142467;0,127126374;1,032355752;0,185988654;2,940147436;3A;FR
France;France;1993;BiocapPerCap;0,144792002;1,315031693;0,126503422;1,030103924;0,184944266;2,801375307;3A;FR
France;France;1994;BiocapPerCap;0,149391052;1,350800268;0,125751719;1,026791232;0,183713108;2,836447379;3A;FR
France;France;1995;BiocapPerCap;0,147675184;1,329404551;0,124894456;1,022120525;0,182329446;2,806424162;3A;FR
France;France;1996;BiocapPerCap;0,164894016;1,47790236;0,124275748;1,020380012;0,181295609;2,968747746;3A;FR
France;France;1997;BiocapPerCap;0,164453384;1,467516227;0,123804604;1,015735739;0,180478205;2,951988159;3A;FR
France;France;1998;BiocapPerCap;0,181384807;1,6115665;0,123381293;1,011654282;0,179731488;3,107718371;3A;FR
France;France;1999;BiocapPerCap;0,175337074;1,551087207;0,122928165;1,006196088;0,178942272;3,034490806;3A;FR
France;France;2000;BiocapPerCap;0,172071324;1,515632598;0,122502317;1,001075914;0,178193709;2,989475861;3A;FR
France;France;2001;BiocapPerCap;0,156558374;1,372336369;0,122029954;0,994627989;0,17743117;2,822983857;3A;FR
France;France;2002;BiocapPerCap;0,17896574;1,561211331;0,121293506;0,989923139;0,176285402;3,027679118;3A;FR
France;France;2003;BiocapPerCap;0,151516504;1,315430377;0,119958126;0,979645147;0,174270442;2,740820596;3A;FR
France;France;2004;BiocapPerCap;0,174507433;1,507809653;0,118973472;0,972079325;0,17276644;2,946136323;3A;FR
France;France;2005;BiocapPerCap;0,165539723;1,423534292;0,117667537;0,964608116;0,170797312;2,84214698;3A;FR
France;France;2006;BiocapPerCap;0,157967144;1,351991547;0,116733774;0,960633113;0,169369786;2,756695363;3A;FR
France;France;2007;BiocapPerCap;0,154737353;1,306150247;0,11592858;0,959984432;0,168507635;2,705308247;3A;FR
France;France;2008;BiocapPerCap;0,168400231;1,406236318;0,115611404;0,959878316;0,167896534;2,818022802;3A;FR
France;France;2009;BiocapPerCap;0,173725765;1,438411445;0,115523925;0,957280763;0,167269633;2,852211533;3A;FR
France;France;2010;BiocapPerCap;0,171070225;1,400865006;0,114607529;0,960095912;0,165955479;2,812594151;3A;FR
France;France;2011;BiocapPerCap;0,157910402;1,282943303;0,113425836;0,9604662;0,164245607;2,678991348;3A;FR
France;France;2012;BiocapPerCap;0,164106676;1,329159083;0,11283438;0,959314722;0,162663078;2,728077939;3A;FR
France;France;2013;BiocapPerCap;0,155220604;1,257914287;0,112743087;0,958815959;0,160645204;2,645339141;3A;FR
France;France;2014;BiocapPerCap;0,164222481;1,332077679;0,112552391;0,957672576;0,159239645;2,725764771;3A;FR
Germany;Germany;1961;BiocapPerCap;0,061190924;0,411994516;0,086115853;0,72681658;0,07548633;1,361604203;3A;DE
Germany;Germany;1962;BiocapPerCap;0,072274681;0,481777994;0,085275489;0,722092775;0,075123335;1,436544274;3A;DE
Germany;Germany;1963;BiocapPerCap;0,074259696;0,490016653;0,084326201;0,716051098;0,074563383;1,43921703;3A;DE
Germany;Germany;1964;BiocapPerCap;0,073447634;0,480805607;0,083486114;0,71050662;0,07429091;1,422536885;3A;DE
Germany;Germany;1965;BiocapPerCap;0,068931912;0,447176234;0,082553402;0,706190227;0,074196187;1,379047962;3A;DE
Germany;Germany;1966;BiocapPerCap;0,068851403;0,443072783;0,08191386;0,702541056;0,073648545;1,370027646;3A;DE
Germany;Germany;1967;BiocapPerCap;0,084401568;0,53437614;0,081093846;0,69750663;0,072715095;1,470093279;3A;DE
Germany;Germany;1968;BiocapPerCap;0,084478679;0,530520244;0,080408112;0,691104592;0,071228842;1,45774047;3A;DE
Germany;Germany;1969;BiocapPerCap;0,083233254;0,518812265;0,079410507;0,685937578;0,070261298;1,437654903;3A;DE
Germany;Germany;1970;BiocapPerCap;0,078718625;0,484856647;0,079241846;0,681862714;0,068926557;1,393606389;3A;DE
Germany;Germany;1971;BiocapPerCap;0,087870376;0,540284713;0,078899226;0,6808622;0,0679951;1,455911615;3A;DE
Germany;Germany;1972;BiocapPerCap;0,089161581;0,549181746;0,079054098;0,679713865;0,067850162;1,464961451;3A;DE
Germany;Germany;1973;BiocapPerCap;0,08929282;0,550168997;0,07853728;0,680130439;0,066946142;1,465075677;3A;DE
Germany;Germany;1974;BiocapPerCap;0,096014564;0,593140958;0,0788244;0,677671107;0,066411791;1,512062821;3A;DE
Germany;Germany;1975;BiocapPerCap;0,092617982;0,574010671;0,078829753;0,679581695;0,065981033;1,491021132;3A;DE
Germany;Germany;1976;BiocapPerCap;0,077189228;0,480843188;0,078792714;0,680231473;0,065341465;1,382398069;3A;DE
Germany;Germany;1977;BiocapPerCap;0,089289103;0,5567808;0,079236363;0,684647558;0,065327706;1,475281529;3A;DE
Germany;Germany;1978;BiocapPerCap;0,093359968;0,583639516;0,079453986;0,684484621;0,065012842;1,505950933;3A;DE
Germany;Germany;1979;BiocapPerCap;0,093404264;0,584109172;0,079712713;0,685737755;0,064813896;1,5077778;3A;DE
Germany;Germany;1980;BiocapPerCap;0,092928469;0,580918607;0,079856503;0,684039149;0,064522326;1,502265053;3A;DE
Germany;Germany;1981;BiocapPerCap;0,092068814;0,575271122;0,08018322;0,686794782;0,064543282;1,49886122;3A;DE
Germany;Germany;1982;BiocapPerCap;0,101166358;0,631795989;0,079930127;0,688881789;0,064053618;1,565827881;3A;DE
Germany;Germany;1983;BiocapPerCap;0,091355418;0,570965204;0,079890207;0,690665951;0,063601265;1,496478044;3A;DE
Germany;Germany;1984;BiocapPerCap;0,106309675;0,663955803;0,079466397;0,691183199;0,063054544;1,603969619;3A;DE
Germany;Germany;1985;BiocapPerCap;0,11081781;0,691884432;0,079046913;0,693128701;0,062433337;1,637311193;3A;DE
Germany;Germany;1986;BiocapPerCap;0,109275048;0,680920387;0,078397278;0,69064456;0,061693109;1,620930381;3A;DE
Germany;Germany;1987;BiocapPerCap;0,107704054;0,667686496;0,078114803;0,690030629;0,061042173;1,604578155;3A;DE
Germany;Germany;1988;BiocapPerCap;0,110189908;0,680590054;0,077680033;0,688297917;0,060492659;1,617250571;3A;DE
Germany;Germany;1989;BiocapPerCap;0,109643514;0,674096369;0,077230526;0,685634822;0,059824867;1,606430098;3A;DE
Germany;Germany;1990;BiocapPerCap;0,108687954;0,665704194;0,076942567;0,701936033;0,059276773;1,612547521;3A;DE
Germany;Germany;1991;BiocapPerCap;0,1145457;0,696434483;0,076327582;0,698266795;0,058896734;1,644471293;3A;DE
Germany;Germany;1992;BiocapPerCap;0,102932351;0,621251198;0,076470025;0,702579412;0,059100547;1,562333533;3A;DE
Germany;Germany;1993;BiocapPerCap;0,104579642;0,626597257;0,075867682;0,699327979;0,05872816;1,56510072;3A;DE
Germany;Germany;1994;BiocapPerCap;0,111718804;0,664516197;0,075241932;0,695838176;0,058336125;1,605651234;3A;DE
Germany;Germany;1995;BiocapPerCap;0,116117212;0,685686601;0,074658652;0,692394896;0,057975512;1,626832873;3A;DE
Germany;Germany;1996;BiocapPerCap;0,118055774;0,69211416;0,074337477;0,692042425;0,057817304;1,634367141;3A;DE
Germany;Germany;1997;BiocapPerCap;0,126475675;0,736157031;0,074213388;0,690732726;0,057811816;1,685390636;3A;DE
Germany;Germany;1998;BiocapPerCap;0,13344483;0,771168968;0,074219401;0,690746163;0,057907511;1,727486873;3A;DE
Germany;Germany;1999;BiocapPerCap;0,136721572;0,78447734;0,074292643;0,690604763;0,058055735;1,744152053;3A;DE
Germany;Germany;2000;BiocapPerCap;0,137421739;0,782898502;0,0744527;0,691337159;0,058272066;1,744382166;3A;DE
Germany;Germany;2001;BiocapPerCap;0,149341108;0,848649192;0,074658148;0,691475773;0,058376726;1,822500948;3A;DE
Germany;Germany;2002;BiocapPerCap;0,131729484;0,746677195;0,074768027;0,693432465;0,058406436;1,705013607;3A;DE
Germany;Germany;2003;BiocapPerCap;0,124027004;0,701244486;0,074550808;0,691886093;0,058180723;1,649889113;3A;DE
Germany;Germany;2004;BiocapPerCap;0,150232815;0,847273364;0,074567334;0,692408083;0,058137593;1,82261919;3A;DE
Germany;Germany;2005;BiocapPerCap;0,139930497;0,787188768;0,074377497;0,692973404;0,057933713;1,752403879;3A;DE
Germany;Germany;2006;BiocapPerCap;0,134205703;0,753091013;0,074414314;0,696012593;0,057906506;1,715630131;3A;DE
Germany;Germany;2007;BiocapPerCap;0,131243631;0,729465793;0,074524904;0,696707679;0,05904397;1,690985977;3A;DE
Germany;Germany;2008;BiocapPerCap;0,145194607;0,799498304;0,074919261;0,697560053;0,060089181;1,777261408;3A;DE
Germany;Germany;2009;BiocapPerCap;0,149761366;0,820032512;0,075404548;0,696115309;0,060799011;1,802112745;3A;DE
Germany;Germany;2010;BiocapPerCap;0,142856176;0,757149454;0,075278493;0,697960941;0,061870546;1,735115609;3A;DE
Germany;Germany;2011;BiocapPerCap;0,127508518;0,660699153;0,074881026;0,697058938;0,06351551;1,623663145;3A;DE
Germany;Germany;2012;BiocapPerCap;0,137952312;0,711101836;0,074797496;0,694366761;0,063324733;1,681543138;3A;DE
Germany;Germany;2013;BiocapPerCap;0,14316292;0,744911893;0,074949943;0,691759492;0,062939866;1,717724114;3A;DE
Germany;Germany;2014;BiocapPerCap;0,156701515;0,805887552;0,075076886;0,688715355;0,064127484;1,790508793;3A;DE
India;India;1961;BiocapPerCap;0,01732219;0,324714649;0,08421385;0,047054575;0,013154228;0,486459491;3A;IN
India;India;1962;BiocapPerCap;0,017382939;0,322140248;0,082336073;0,046044792;0,01296774;0,480871791;3A;IN
India;India;1963;BiocapPerCap;0,017335022;0,314067296;0,080395685;0,044113507;0,012681915;0,468593425;3A;IN
India;India;1964;BiocapPerCap;0,017395647;0,308858579;0,078584452;0,047530218;0,012826873;0,465195769;3A;IN
India;India;1965;BiocapPerCap;0,016402644;0,285800245;0,076695268;0,046736068;0,012646322;0,438280548;3A;IN
India;India;1966;BiocapPerCap;0,016480271;0,281727362;0,075088351;0,04518624;0,012437624;0,43091985;3A;IN
India;India;1967;BiocapPerCap;0,018131586;0,305528672;0,073318056;0,046601171;0,011494123;0,455073607;3A;IN
India;India;1968;BiocapPerCap;0,019067377;0,316060185;0,071639854;0,046036246;0,011053154;0,463856816;3A;IN
India;India;1969;BiocapPerCap;0,019966777;0,323718134;0,069621501;0,045323379;0,010368764;0,468998556;3A;IN
India;India;1970;BiocapPerCap;0,021431962;0,341091247;0,068242232;0,045204949;0,009916058;0,485886448;3A;IN
India;India;1971;BiocapPerCap;0,02193638;0,340274005;0,066613703;0,042773556;0,009879834;0,481477478;3A;IN
India;India;1972;BiocapPerCap;0,020585665;0,312871609;0,06532109;0,041660769;0,009468218;0,449907352;3A;IN
India;India;1973;BiocapPerCap;0,022199408;0,331750389;0,063427735;0,041877986;0,009014301;0,468269819;3A;IN
India;India;1974;BiocapPerCap;0,020099888;0,29426286;0,062177951;0,041052924;0,008888143;0,426481767;3A;IN
India;India;1975;BiocapPerCap;0,022791602;0,326675708;0,060720233;0,040054817;0,008730701;0,45897306;3A;IN
India;India;1976;BiocapPerCap;0,022796389;0,319726686;0,059263065;0,039781749;0,008346197;0,449914086;3A;IN
India;India;1977;BiocapPerCap;0,024056317;0,329771322;0,058189406;0,039160876;0,008155942;0,459333864;3A;IN
India;India;1978;BiocapPerCap;0,02503059;0,337751663;0,056961295;0,03818924;0,007869771;0,46580256;3A;IN
India;India;1979;BiocapPerCap;0,023642832;0,31218345;0,055766552;0,037531477;0,00756936;0,43669367;3A;IN
India;India;1980;BiocapPerCap;0,023510221;0,30284493;0,054494001;0,036503485;0,007385662;0,4247383;3A;IN
India;India;1981;BiocapPerCap;0,025509189;0,321565707;0,053348993;0,035650962;0,007153507;0,443228358;3A;IN
India;India;1982;BiocapPerCap;0,025117669;0,309986406;0,051842857;0,034867361;0,006972425;0,428786717;3A;IN
India;India;1983;BiocapPerCap;0,027836315;0,335263579;0,050532535;0,034044023;0,006742506;0,454418958;3A;IN
India;India;1984;BiocapPerCap;0,028346722;0,335445917;0,049070608;0,033246447;0,00660452;0,452714214;3A;IN
India;India;1985;BiocapPerCap;0,028550654;0,330182794;0,047726265;0,032371505;0,006405433;0,445236651;3A;IN
India;India;1986;BiocapPerCap;0,02870456;0,324819705;0,046357608;0,031519827;0,006109233;0,437510933;3A;IN
India;India;1987;BiocapPerCap;0,02825552;0,313389047;0,045306406;0,030704913;0,00599857;0,423654456;3A;IN
India;India;1988;BiocapPerCap;0,030826416;0,33398635;0,044258481;0,030104471;0,0058029;0,444978617;3A;IN
India;India;1989;BiocapPerCap;0,034122423;0,363282892;0,043287112;0,029562317;0,005579681;0,475834424;3A;IN
India;India;1990;BiocapPerCap;0,033377825;0,348335485;0,042479263;0,029128205;0,005370552;0,458691329;3A;IN
India;India;1991;BiocapPerCap;0,033729208;0,345053561;0,041560237;0,028631735;0,005300844;0,454275586;3A;IN
India;India;1992;BiocapPerCap;0,035062707;0,351230332;0,041112759;0,028499178;0,005195489;0,461100466;3A;IN
India;India;1993;BiocapPerCap;0,035173212;0,346040188;0,040289161;0,028072654;0,004999937;0,454575152;3A;IN
India;India;1994;BiocapPerCap;0,036681124;0,354016159;0,039441711;0,027624393;0,00483742;0,462600808;3A;IN
India;India;1995;BiocapPerCap;0,036771783;0,347296341;0,038579339;0,027147673;0,004760993;0,454556128;3A;IN
India;India;1996;BiocapPerCap;0,03819238;0,353125892;0,037805785;0,026754732;0,004678216;0,460557005;3A;IN
India;India;1997;BiocapPerCap;0,038350838;0,349190957;0,037093271;0,026293694;0,004513712;0,455442472;3A;IN
India;India;1998;BiocapPerCap;0,039355026;0,351632463;0,036421136;0,025863804;0,004417666;0,457690095;3A;IN
India;India;1999;BiocapPerCap;0,040446949;0,355104484;0,035779096;0,025424834;0,004360199;0,461115562;3A;IN
India;India;2000;BiocapPerCap;0,039572344;0,341332532;0,035192425;0,025026996;0,004268631;0,445392927;3A;IN
India;India;2001;BiocapPerCap;0,039867975;0,337371762;0,03464242;0,024748721;0,004131015;0,440761892;3A;IN
India;India;2002;BiocapPerCap;0,036200386;0,301559616;0,034061039;0,024539407;0,004010639;0,400371088;3A;IN
India;India;2003;BiocapPerCap;0,040130035;0,328360569;0,033347535;0,024211173;0,003897533;0,429946845;3A;IN
India;India;2004;BiocapPerCap;0,039749744;0,320211091;0,032755265;0,023960476;0,003840767;0,420517343;3A;IN
India;India;2005;BiocapPerCap;0,040353979;0,319582399;0,032088928;0,023715993;0,00375115;0,419492448;3A;IN
India;India;2006;BiocapPerCap;0,041553689;0,323649475;0,031535898;0,023543091;0,00368368;0,423965834;3A;IN
India;India;2007;BiocapPerCap;0,045435167;0,348066995;0,031029697;0,023288578;0,003615528;0,451435965;3A;IN
India;India;2008;BiocapPerCap;0,044283721;0,334700466;0,030664768;0,023054024;0,003553801;0,436256779;3A;IN
India;India;2009;BiocapPerCap;0,042531604;0,31754266;0,030370642;0,022767633;0,0035136;0,416726139;3A;IN
India;India;2010;BiocapPerCap;0,047363242;0,347783496;0,029870586;0,022617872;0,003454078;0,451089273;3A;IN
India;India;2011;BiocapPerCap;0,048580917;0,352298228;0,029314724;0,022340525;0,003377342;0,455911736;3A;IN
India;India;2012;BiocapPerCap;0,047751578;0,34181278;0,028922894;0,022036737;0,003330582;0,443854571;3A;IN
India;India;2013;BiocapPerCap;0,049448331;0,349610449;0,028667093;0,021756072;0,00328317;0,452765115;3A;IN
India;India;2014;BiocapPerCap;0,049985506;0,34907593;0,028392197;0,021468208;0,003251691;0,452173533;3A;IN
Indonesia;Indonesia;1961;BiocapPerCap;0,019712239;0,248769891;1,110243156;1,18151573;0,187896447;2,748137463;3A;ID
Indonesia;Indonesia;1962;BiocapPerCap;0,021589321;0,265335392;1,078686915;1,149300472;0,1825559;2,697468;3A;ID
Indonesia;Indonesia;1963;BiocapPerCap;0,019172184;0,229436832;1,046791858;1,116310219;0,176455005;2,588166098;3A;ID
Indonesia;Indonesia;1964;BiocapPerCap;0,021119032;0,246051033;1,016915496;1,084918021;0,171418823;2,540422407;3A;ID
Indonesia;Indonesia;1965;BiocapPerCap;0,021065537;0,238892467;0,98630561;1,055462829;0,165596607;2,46732305;3A;ID
Indonesia;Indonesia;1966;BiocapPerCap;0,02320317;0,25609259;0,959586875;1,022387382;0,1604662;2,421736217;3A;ID
Indonesia;Indonesia;1967;BiocapPerCap;0,021591887;0,231917633;0,931134532;0,998256713;0,155708279;2,338609043;3A;ID
Indonesia;Indonesia;1968;BiocapPerCap;0,025518907;0,266758168;0,904403856;0,967416952;0,151238261;2,315336144;3A;ID
Indonesia;Indonesia;1969;BiocapPerCap;0,026038545;0,264938307;0,874178077;0,938594911;0,145596694;2,249346534;3A;ID
Indonesia;Indonesia;1970;BiocapPerCap;0,027607623;0,273480274;0,852839463;0,911500743;0,142042691;2,207470794;3A;ID
Indonesia;Indonesia;1971;BiocapPerCap;0,029070926;0,280436652;0,829225039;0,886142495;0,137552752;2,162427864;3A;ID
Indonesia;Indonesia;1972;BiocapPerCap;0,028211894;0,26509668;0,810503654;0,861994865;0,134447228;2,100254321;3A;ID
Indonesia;Indonesia;1973;BiocapPerCap;0,031099851;0,284747027;0,784909573;0,840005482;0,129674522;2,070436454;3A;ID
Indonesia;Indonesia;1974;BiocapPerCap;0,03165321;0,282486008;0,767674493;0,817675176;0,126827123;2,026316009;3A;ID
Indonesia;Indonesia;1975;BiocapPerCap;0,030042593;0,261427913;0,748143706;0,797623469;0,123158303;1,960395984;3A;ID
Indonesia;Indonesia;1976;BiocapPerCap;0,031752762;0,269533104;0,72886817;0,775355711;0,117929311;1,923439058;3A;ID
Indonesia;Indonesia;1977;BiocapPerCap;0,031774585;0,263213994;0,714573125;0,75020141;0,115616404;1,875379517;3A;ID
Indonesia;Indonesia;1978;BiocapPerCap;0,035530887;0,287334389;0,698628784;0,724849531;0,113036643;1,859380235;3A;ID
Indonesia;Indonesia;1979;BiocapPerCap;0,037187317;0,293657497;0,683357126;0,701491023;0,110143505;1,825836468;3A;ID
Indonesia;Indonesia;1980;BiocapPerCap;0,039087265;0,301468639;0,667398839;0,676034712;0,107571348;1,791560803;3A;ID
Indonesia;Indonesia;1981;BiocapPerCap;0,04117012;0,310195635;0,653226882;0,655055515;0,104848416;1,764496568;3A;ID
Indonesia;Indonesia;1982;BiocapPerCap;0,041395811;0,304775729;0,634848242;0,634723753;0,101898489;1,717642025;3A;ID
Indonesia;Indonesia;1983;BiocapPerCap;0,044144496;0,317736635;0,61909159;0,615268523;0,098953642;1,695194886;3A;ID
Indonesia;Indonesia;1984;BiocapPerCap;0,049372536;0,346760586;0,601716956;0,595918316;0,089856363;1,683624758;3A;ID
Indonesia;Indonesia;1985;BiocapPerCap;0,046633907;0,34409684;0,586029044;0,579306054;0,093275462;1,649341308;3A;ID
Indonesia;Indonesia;1986;BiocapPerCap;0,047743261;0,360584404;0,570260938;0,563068137;0,093615082;1,635271822;3A;ID
Indonesia;Indonesia;1987;BiocapPerCap;0,046289738;0,361396438;0,55857899;0,549175873;0,096341491;1,61178253;3A;ID
Indonesia;Indonesia;1988;BiocapPerCap;0,045936691;0,36082326;0,54706204;0,536035269;0,093458642;1,583315901;3A;ID
Indonesia;Indonesia;1989;BiocapPerCap;0,049172872;0,3759065;0,536547715;0,523243696;0,095799066;1,580669849;3A;ID
Indonesia;Indonesia;1990;BiocapPerCap;0,050445287;0,38893333;0,528073089;0,518268623;0,092987944;1,578708273;3A;ID
Indonesia;Indonesia;1991;BiocapPerCap;0,053072169;0,374774595;0,518201387;0,501579936;0,081623538;1,529251625;3A;ID
Indonesia;Indonesia;1992;BiocapPerCap;0,057854309;0,398379286;0,514210933;0,491475696;0,081499179;1,543419403;3A;ID
Indonesia;Indonesia;1993;BiocapPerCap;0,056519255;0,39145787;0,505548275;0,476515866;0,080126202;1,510167468;3A;ID
Indonesia;Indonesia;1994;BiocapPerCap;0,056435651;0,384125312;0,496639091;0,461518426;0,078714153;1,477432634;3A;ID
Indonesia;Indonesia;1995;BiocapPerCap;0,056601398;0,392011531;0,487608547;0,446400621;0,077282869;1,459904967;3A;ID
Indonesia;Indonesia;1996;BiocapPerCap;0,057233612;0,398182279;0,479757082;0,432984317;0,072023888;1,440181177;3A;ID
Indonesia;Indonesia;1997;BiocapPerCap;0,054743126;0,381959539;0,472700128;0,41874226;0,070964458;1,399109511;3A;ID
Indonesia;Indonesia;1998;BiocapPerCap;0,05751472;0,399923308;0,466115042;0,405220233;0,069975867;1,398749169;3A;ID
Indonesia;Indonesia;1999;BiocapPerCap;0,054679065;0,397870249;0,45981029;0,391718365;0,069029361;1,37310733;3A;ID
Indonesia;Indonesia;2000;BiocapPerCap;0,05354885;0,39870912;0,454052694;0,378954332;0,068164998;1,353429994;3A;ID
Indonesia;Indonesia;2001;BiocapPerCap;0,053789219;0,401652857;0,448600455;0,372303957;0,066882517;1,343229005;3A;ID
Indonesia;Indonesia;2002;BiocapPerCap;0,055566941;0,414731564;0,442573839;0,366669618;0,065984;1,345525962;3A;ID
Indonesia;Indonesia;2003;BiocapPerCap;0,052557321;0,417566092;0,434651811;0,359238716;0,064219083;1,328233023;3A;ID
Indonesia;Indonesia;2004;BiocapPerCap;0,05329594;0,442467025;0,428130641;0,35294201;0,063255591;1,340091206;3A;ID
Indonesia;Indonesia;2005;BiocapPerCap;0,056072385;0,442892152;0,420466663;0,346712819;0,062123251;1,32826727;3A;ID
Indonesia;Indonesia;2006;BiocapPerCap;0,056699668;0,438224654;0,414125877;0,340432275;0,06118641;1,310668884;3A;ID
Indonesia;Indonesia;2007;BiocapPerCap;0,056431822;0,446402979;0,408248964;0,332976131;0,060318106;1,304378001;3A;ID
Indonesia;Indonesia;2008;BiocapPerCap;0,059013474;0,47171814;0,40406198;0,325802356;0,059699486;1,320295436;3A;ID
Indonesia;Indonesia;2009;BiocapPerCap;0,05967563;0,488318864;0,400622802;0,317884214;0,059191353;1,325692863;3A;ID
Indonesia;Indonesia;2010;BiocapPerCap;0,061148393;0,493851038;0,394273604;0,311844738;0,05825327;1,319371042;3A;ID
Indonesia;Indonesia;2011;BiocapPerCap;0,057736687;0,469498746;0,386996121;0,305055694;0,057178034;1,276465282;3A;ID
Indonesia;Indonesia;2012;BiocapPerCap;0,060249215;0,483550437;0,381727073;0,297875898;0,056399541;1,279802163;3A;ID
Indonesia;Indonesia;2013;BiocapPerCap;0,061043145;0,488937858;0,378189983;0,291054904;0,055876941;1,275102831;3A;ID
Indonesia;Indonesia;2014;BiocapPerCap;0,062521244;0,494505933;0,374437113;0,284258422;0,05532244;1,271045152;3A;ID
Japan;Japan;1961;BiocapPerCap;0,096289353;0,273028548;0,143234251;0,47686041;0,021266937;1,010679498;3A;JP
Japan;Japan;1962;BiocapPerCap;0,095078782;0,267814854;0,141525107;0,472489663;0,020949861;0,997858266;3A;JP
Japan;Japan;1963;BiocapPerCap;0,086058;0,240284146;0,139618624;0,467290926;0,019508422;0,952760119;3A;JP
Japan;Japan;1964;BiocapPerCap;0,082352426;0,228175595;0,137834252;0,462262383;0,019197441;0,929822098;3A;JP
Japan;Japan;1965;BiocapPerCap;0,085162813;0,232499347;0,135806244;0,45758477;0,018836007;0,929889182;3A;JP
Japan;Japan;1966;BiocapPerCap;0,0856349;0,230856476;0,134171308;0,453029779;0,017532761;0,921225225;3A;JP
Japan;Japan;1967;BiocapPerCap;0,091788088;0,242219067;0,132148346;0,447525107;0,017156096;0,930836704;3A;JP
Japan;Japan;1968;BiocapPerCap;0,091963803;0,238091548;0,130218649;0,440711913;0,016822568;0,917808481;3A;JP
Japan;Japan;1969;BiocapPerCap;0,089601615;0,223494733;0,127624;0,434256724;0,016261869;0,891238941;3A;JP
Japan;Japan;1970;BiocapPerCap;0,080048244;0,19853999;0,126182013;0,425941167;0,016126108;0,846837522;3A;JP
Japan;Japan;1971;BiocapPerCap;0,074230304;0,179985811;0,124266775;0,420103699;0,014820396;0,813406985;3A;JP
Japan;Japan;1972;BiocapPerCap;0,079044146;0,187226261;0,123004996;0,41440636;0,014572164;0,818253928;3A;JP
Japan;Japan;1973;BiocapPerCap;0,076848963;0,178431131;0,120590245;0,409395342;0,014229469;0,799495151;3A;JP
Japan;Japan;1974;BiocapPerCap;0,075370237;0,171809528;0,119444824;0,403595551;0,014044902;0,784265042;3A;JP
Japan;Japan;1975;BiocapPerCap;0,077020544;0,172177683;0,118004872;0,403270179;0,012914798;0,783388076;3A;JP
Japan;Japan;1976;BiocapPerCap;0,075272902;0,165336365;0,116605086;0,398976912;0,012730323;0,768921587;3A;JP
Japan;Japan;1977;BiocapPerCap;0,079289289;0,171803177;0,116062353;0,39521702;0,012654446;0,775026285;3A;JP
Japan;Japan;1978;BiocapPerCap;0,078489971;0,167928654;0,115230001;0,391176732;0,012546956;0,765372313;3A;JP
Japan;Japan;1979;BiocapPerCap;0,07764967;0,164166018;0,114484298;0,388093027;0,012445292;0,756838305;3A;JP
Japan;Japan;1980;BiocapPerCap;0,066026307;0,138141763;0,113602846;0,386690276;0,011457074;0,715918267;3A;JP
Japan;Japan;1981;BiocapPerCap;0,068118889;0,140901382;0,112901637;0,383829955;0,011373242;0,717125105;3A;JP
Japan;Japan;1982;BiocapPerCap;0,072136973;0,147628287;0,11150657;0,381334279;0,011215023;0,723821132;3A;JP
